#1 Hawaiian Barbecue,Las Vegas,NV,40,3.500000,Restaurants; Hawaiian; Seafood; Barbeque
#1 Sushi,Phoenix,AZ,64,4.000000,Asian Fusion; Restaurants; Japanese; Sushi Bars
Nachobot,Phoenix,AZ,26,3.500000,American (New); Food; Tex-Mex; Restaurants
Naco Gallery Cafe,Toronto,ON,7,4.500000,Nightlife; Lounges; Bars; Arts & Entertainment; Specialty Food; Cafes; Ethnic Food; Food; Coffee & Tea; Shopping; Restaurants; Art Galleries
Nader's Middle Eastern Grill & Bakery,Mississauga,ON,43,2.000000,Food; Bakeries; Restaurants; American (New); Middle Eastern; Canadian (New); Halal; Afghan
Nadine's,Pittsburgh,PA,99,4.000000,American (Traditional); Diners; Restaurants
Nagano Sushi & Grill,Las Vegas,NV,20,3.000000,Seafood; Sushi Bars; Restaurants; Japanese
Nagoya Japanese Restaurant & Korean BBQ,Las Vegas,NV,58,3.000000,Korean; Sushi Bars; Japanese; Restaurants
Nagoya Sushi,Montreal,QC,4,4.000000,Restaurants; Sushi Bars; Japanese
Naina's Kitchen,Calgary,AB,101,4.000000,Burgers; Canadian (New); Food; American (New); Restaurants
Nak Won Garden,Pittsburgh,PA,111,3.500000,Korean; Barbeque; Restaurants; American (New)
Naka Sushi,Las Vegas,NV,373,4.000000,Japanese; Restaurants; Sushi Bars
Nakamori,Toronto,ON,73,4.000000,International; Asian Fusion; Japanese; Sushi Bars; Restaurants
Nakato,Charlotte,NC,106,3.500000,Restaurants; Sushi Bars; Japanese; Asian Fusion; Steakhouses
Nakato Japanese Steakhouse,Charlotte,NC,160,3.500000,Sushi Bars; Japanese; Restaurants
Nakato Japanese Steakhouse & Sushi Bar,Charlotte,NC,9,3.000000,Japanese; Sushi Bars; Restaurants
Nakayoshi Izakaya,Toronto,ON,53,4.000000,Japanese; Restaurants
Naked BBQ,Scottsdale,AZ,221,4.500000,Restaurants; Barbeque; Sandwiches; Salad
Naked City Pizza Express,Las Vegas,NV,79,3.500000,Sandwiches; Restaurants; Chicken Wings; Pizza
Naked City Pizza On Paradise,Las Vegas,NV,355,3.500000,Restaurants; Pizza; Italian; Tacos; Sandwiches; Mexican; Chicken Wings
Naked City Pizza Shop,Las Vegas,NV,576,4.000000,Sandwiches; Pizza; Chicken Wings; Italian; Restaurants
Naked City Tavern,Las Vegas,NV,77,3.500000,Restaurants; Italian; Sports Bars; Bars; Pizza; American (New); Nightlife
Naked Fish's Sushi & Grill,Las Vegas,NV,576,4.500000,Restaurants; Japanese; Food; Sushi Bars; Desserts
Naked Pizza,Phoenix,AZ,14,3.000000,Restaurants; Pizza
Nam Do,Montreal,QC,8,3.000000,Pan Asian; Restaurants; Vietnamese
Nam Sandwich,Toronto,ON,27,4.000000,Sandwiches; Restaurants; Asian Fusion
NAM Vietnamese Kitchen,Calgary,AB,30,4.000000,Vietnamese; Restaurants
Nama Bar & Kitchen,Montreal,QC,4,3.000000,Sri Lankan; Restaurants; Nightlife; Bars
Nama Sushi,Toronto,ON,34,4.000000,Salad; Soup; Sushi Bars; Restaurants
Namastay Kitchen and Hangout,Charlotte,NC,118,4.000000,Sushi Bars; Vegan; American (New); Juice Bars & Smoothies; Restaurants; Nightlife; Vegetarian; Bars; Wine Bars; Food
Namaste India,Pittsburgh,PA,41,3.000000,Restaurants; Indian
Namaste Indian Cuisine,Las Vegas,NV,119,4.000000,Indian; Restaurants
Namaste Nepal,Toronto,ON,5,4.500000,Indian; Restaurants
Namaste Tandoori Restaurant & Fish and Chips,Mississauga,ON,5,4.000000,Indian; Restaurants; Fish & Chips
Namaste Montreal,Montreal,QC,42,4.500000,Restaurants; Indian
Nami,Phoenix,AZ,655,4.500000,Restaurants; Coffee & Tea; Bakeries; Vegan; Food
Nami Restaurant,Toronto,ON,137,4.000000,Japanese; Sushi Bars; Seafood; Restaurants
Nami Sushi and Grill,Calgary,AB,70,4.000000,Sushi Bars; Restaurants; Japanese
Namos,Montreal,QC,7,4.000000,Seafood; Restaurants; Greek
Namsan Korean Cuisine,Calgary,AB,3,5.000000,Korean; Restaurants
Namskar,Calgary,AB,80,3.500000,Middle Eastern; Pakistani; Restaurants; Indian
Nan and Byron's,Charlotte,NC,304,3.500000,Restaurants; American (New)
Nana,Toronto,ON,175,3.500000,Thai; Hot Dogs; Comfort Food; Restaurants
Nana Pancha's,Phoenix,AZ,14,4.500000,Restaurants; Mexican
Nana Sushi,Mississauga,ON,14,3.500000,Sushi Bars; Japanese; Restaurants
Nana Tee's Hometown Dogs,Phoenix,AZ,54,4.500000,Sandwiches; Restaurants; American (Traditional); Burgers; Mexican; Hot Dogs; Delis; American (New)
Nana's Hot Dog Shop,Pittsburgh,PA,10,4.000000,American (Traditional); Restaurants; Food; American (New); Hot Dogs
Nana's Kitchen,Cleveland,OH,9,2.500000,Restaurants; Italian; American (New)
Nana's Place By Gibsons,Pittsburgh,PA,5,4.000000,Southern; Restaurants
Nana's Porch,Charlotte,NC,4,5.000000,Restaurants; Food; Southern; Caterers; Event Planning & Services; Food Trucks; Desserts
Nana's Uptown Restaurant & Bar,Charlotte,NC,16,3.500000,Soul Food; Restaurants
Nanashake,Toronto,ON,51,3.500000,Food; Restaurants; Vegetarian; Ice Cream & Frozen Yogurt; Vegan
Nanay Gloria,Las Vegas,NV,173,3.500000,Fast Food; Filipino; Restaurants; Buffets
Nanay Gloria's Filipino Fast Food,Las Vegas,NV,90,3.500000,Filipino; Fast Food; Restaurants
Nancettas Ristorante,Pittsburgh,PA,38,3.500000,Restaurants; Italian
Nancy's East End Diner,Pittsburgh,PA,41,4.000000,Restaurants; Diners
Nando's,Mississauga,ON,26,3.500000,Portuguese; Chicken Wings; Restaurants; African
Nandos,Calgary,AB,26,3.000000,Chicken Shop; Restaurants; Portuguese
Nandos Danforth,Toronto,ON,31,2.500000,Restaurants; Portuguese; African; South African
Naniwa-Taro,Toronto,ON,105,4.000000,Japanese; Restaurants
Nannu's Pastizzi,Mississauga,ON,34,4.500000,Bakeries; Breakfast & Brunch; Specialty Food; Restaurants; Food
Nanny's,Las Vegas,NV,122,4.500000,Sandwiches; Breakfast & Brunch; French; Restaurants
Nano Brew,Cleveland,OH,268,3.500000,Nightlife; Restaurants; Burgers; Bars; American (New); Breweries; Food
Nano's Dominican Cuisine,Charlotte,NC,18,3.500000,Mexican; Restaurants; Latin American
Nantana Thai Food & Desserts,Toronto,ON,3,4.500000,Restaurants; Desserts; Food; Thai
Nantha Caters,Toronto,ON,3,2.000000,Sri Lankan; Restaurants; Indian
Nao,Toronto,ON,34,4.000000,Asian Fusion; Japanese; Restaurants; Steakhouses
Naomi,Toronto,ON,16,4.000000,Japanese; Sandwiches; Restaurants
NAPA AUTOPRO - MRI AutoCare,Calgary,AB,3,3.500000,Breakfast & Brunch; Restaurants; Auto Repair; Automotive; Transmission Repair; Tires
Napa on Providence,Charlotte,NC,228,4.000000,Italian; Bars; American (New); Breakfast & Brunch; Wine Bars; Nightlife; Food; Beer; Wine & Spirits; Restaurants
Napoca Restaurant,Mississauga,ON,6,4.500000,Italian; Modern European; Restaurants
Napoleon's Pizza,Cleveland,OH,38,4.000000,Restaurants; Pizza
Napoli Centrale,Toronto,ON,53,4.500000,Southern; Pizza; Restaurants; Italian
Napoli Pizza & Pasta,Charlotte,NC,3,4.500000,Restaurants; Pizza
Napoli Pizzeria,Montreal,QC,43,3.500000,Restaurants; Italian; Pizza
Napolitan Brick Oven Pizza,Toronto,ON,37,4.500000,Italian; Restaurants; Pizza
Napolitano's,Charlotte,NC,7,3.500000,Food; Food Stands; Street Vendors; Restaurants
Nara Sushi,Toronto,ON,11,3.500000,Restaurants; Japanese; Korean
Narai Thai + Sushi,Scottsdale,AZ,86,3.500000,Japanese; Thai; Restaurants; Sushi Bars
Narami,Toronto,ON,19,3.500000,Restaurants; Japanese; Sushi Bars
Narcisse Bistro,Montreal,QC,15,4.000000,Restaurants; French
Narcisse Champagne and Tea Lounge,Scottsdale,AZ,107,3.500000,Nightlife; Champagne Bars; Restaurants; Bars; American (New); Lounges
Nari Sushi,Toronto,ON,16,3.500000,Restaurants; Sushi Bars
Narin Deli & Pastry,Toronto,ON,4,4.000000,Delis; Restaurants; Food
Narin Pastry,Toronto,ON,5,4.500000,Turkish; Restaurants; Patisserie/Cake Shop; Bakeries; Food
Narita Sushi Bar,Las Vegas,NV,28,3.500000,Restaurants; Japanese
Narong's Thai Kitchen,Las Vegas,NV,157,4.500000,Fast Food; Thai; Restaurants
Narooe Restaurant,Toronto,ON,10,3.500000,Restaurants; Korean
Narula's,Mississauga,ON,14,3.000000,Barbeque; Indian; Restaurants; Fast Food
NASCAR Cafe,Las Vegas,NV,51,2.500000,Restaurants; American (Traditional)
Natalino Italian Restaurant,Phoenix,AZ,101,4.000000,Restaurants; Italian
Nataraj Indian Cuisine,Toronto,ON,9,4.000000,Pakistani; Indian; Middle Eastern; Restaurants
Nate's Deli & Restaurant,Cleveland,OH,14,3.500000,Delis; Restaurants; Breakfast & Brunch; Middle Eastern; American (Traditional)
Nathan's Famous,Las Vegas,NV,3,3.500000,Hot Dogs; Cheesesteaks; Fast Food; American (New); Restaurants
Nathan's Restaurant,Calgary,AB,4,2.500000,Canadian (New); American (New); Restaurants; Fast Food
National at Westhills,Calgary,AB,44,3.500000,Canadian (New); Restaurants; Gastropubs
National on 10th,Calgary,AB,84,3.000000,Nightlife; Bars; Restaurants; Comfort Food
National on 17th,Calgary,AB,105,3.500000,Pubs; Restaurants; Canadian (New); Bars; Nightlife
National on 8th,Calgary,AB,31,3.000000,Bars; American (Traditional); Nightlife; Pubs; Restaurants
Nations Fresh Foods,Mississauga,ON,40,4.000000,Food Court; Specialty Food; Seafood Markets; Grocery; Asian Fusion; Restaurants; Food
Native Grill & Wings,Phoenix,AZ,72,2.500000,Pizza; Restaurants; Burgers; Chicken Wings
Native Grill and Wings,Phoenix,AZ,49,3.000000,Chicken Wings; Sports Bars; Restaurants; American (Traditional); Bars; Nightlife
Native New Yorker,Phoenix,AZ,54,2.500000,American (Traditional); Restaurants; Pizza
Native Tongues Taqueria,Calgary,AB,281,4.000000,Restaurants; Nightlife; Mexican; Latin American; Cocktail Bars; Bars
Natrel Milk Bar,Toronto,ON,10,3.000000,Sandwiches; Cafes; Restaurants; Food; Coffee & Tea
Natty's Bar & Grill,Mississauga,ON,3,2.500000,Restaurants; Canadian (New); Bars; Nightlife; American (Traditional)
Natural Blendz,Charlotte,NC,23,5.000000,Food; Soup; Vegetarian; Cafes; Restaurants; Juice Bars & Smoothies; Sandwiches
Natural Sushi Japanese Restaurant,Toronto,ON,65,3.000000,Japanese; Sushi Bars; Restaurants
Naturalis Cafe,Toronto,ON,13,3.500000,Bakeries; Restaurants; Bagels; Gluten-Free; Food; Cafes
Naturally Yours Health Food and Vegetarian Gourmet,Toronto,ON,18,3.000000,Restaurants; Vegetarian; Specialty Food; Food
Naturbahn Teahouse,Calgary,AB,3,2.000000,Tea Rooms; Restaurants; Food; Breakfast & Brunch
Naty Dominican Hair Stylist,Charlotte,NC,18,4.000000,Hair Stylists; Cosmetics & Beauty Supply; Beauty & Spas; Hair Extensions; Dominican; Restaurants; Caribbean; Hair Salons; Blow Dry/Out Services; Shopping
Nautica Queen Cruise Ship,Cleveland,OH,37,3.000000,Restaurants; Event Planning & Services; Bus Tours; Hotels & Travel; Tours; American (Traditional); Boat Charters; American (New)
Navayo Greek Bistro,Toronto,ON,4,4.500000,Greek; Restaurants
Nawab Express On Avenue,Toronto,ON,17,3.500000,Restaurants; Food Delivery Services; Indian; Food
Nawab Fusion Grill,Toronto,ON,60,3.500000,Restaurants; Indian; Gastropubs
Nawab Indian Cuisine,Mississauga,ON,7,4.000000,Indian; Restaurants; Venues & Event Spaces; Event Planning & Services
Nawab Restaurant,Calgary,AB,6,3.500000,Indian; Restaurants
Nawaz Indian Cuisine,Phoenix,AZ,89,3.000000,Indian; Restaurants
Nawzar Meat Market,Toronto,ON,20,4.000000,Meat Shops; Specialty Food; Middle Eastern; Restaurants; Food
Naya Cuisine,Pittsburgh,PA,102,4.000000,Diners; Restaurants; Middle Eastern
Naya Mediterranean Cuisine,Scottsdale,AZ,97,4.000000,Specialty Food; Food; Bars; Italian; Nightlife; Ethnic Food; Restaurants; Cocktail Bars; Mediterranean
Nayar Sonora Taqueria Mexican Food,Las Vegas,NV,9,4.500000,Mexican; Restaurants
Naz's Falafel House,Toronto,ON,13,3.000000,Falafel; Middle Eastern; Restaurants; Mediterranean
Nazareth Bar,Toronto,ON,204,4.000000,African; Nightlife; Restaurants; Vegetarian; Ethiopian; Bars
NC Tavern,Charlotte,NC,43,2.500000,Bars; Nightlife; Chicken Wings; Sports Bars; Seafood; Food; Restaurants
Ncounter,Phoenix,AZ,76,4.000000,American (New); Breakfast & Brunch; Restaurants; Food; Coffee & Tea
ND Sushi & Grill,Toronto,ON,76,4.000000,Restaurants; Japanese; Sushi Bars
NDG Hotdog,Montreal,QC,8,4.000000,Burgers; Hot Dogs; Restaurants
Neapolitan Wood Fired Italian,Phoenix,AZ,34,4.000000,Restaurants; Italian
Nectar Desserts,Calgary,AB,14,4.500000,Food; Restaurants; Desserts
Nee House Chinese Restaurant,Phoenix,AZ,269,3.500000,Chinese; Restaurants
Needle and Pin,Pittsburgh,PA,139,4.000000,Burgers; British; Restaurants; Tapas/Small Plates; Indian; Breakfast & Brunch; Bars; Cocktail Bars; Nightlife
Nefelie's,Charlotte,NC,63,3.500000,Lounges; Mediterranean; Nightlife; Restaurants; Bars
Negril's Jerk Hut,Toronto,ON,5,4.000000,Caribbean; Restaurants
Negroni,Toronto,ON,36,4.000000,Restaurants; Sandwiches; Italian
Neighbor Wang,Toronto,ON,32,3.000000,Chinese; Restaurants; Noodles
Neighborhood Cafe,Charlotte,NC,5,4.000000,Beauty & Spas; Barbers; Hot Dogs; American (New); Sandwiches; Restaurants; Cafes
Neighbors,Las Vegas,NV,391,4.500000,Coffee & Tea; Breakfast & Brunch; Restaurants; Food
Neiman Marcus,Scottsdale,AZ,73,4.000000,Department Stores; Accessories; Shopping; Men's Clothing; Fashion; Restaurants; Shoe Stores; Women's Clothing
Neiman Marcus Mariposa Restaurant,Las Vegas,NV,10,4.500000,French; Restaurants
Nejibee Izakaya,Toronto,ON,7,2.500000,Japanese; Restaurants
Nekter Juice Bar,Phoenix,AZ,81,4.000000,Juice Bars & Smoothies; Ice Cream & Frozen Yogurt; Food; Gluten-Free; Acai Bowls; Restaurants
Nella Cutlery Toronto,Toronto,ON,8,2.500000,Shopping; Professional Services; Wholesalers; Home & Garden; Kitchen & Bath; Appliances; Electronics; Restaurant Supplies
Nellie Cashman's Monday Club Cafe,Scottsdale,AZ,75,3.000000,Restaurants; American (New)
Nellie's Break the Fast,Calgary,AB,9,3.500000,Coffee & Tea; Breakfast & Brunch; Restaurants; Cafes; Food
Nellie's Cafe on Kensington,Calgary,AB,23,2.500000,Restaurants; Food; Breakfast & Brunch
Nellie's Sandwiches & Deli,Pittsburgh,PA,36,3.500000,Sandwiches; Delis; Middle Eastern; Restaurants
Nellies Cosmic Cafe,Calgary,AB,49,3.000000,Diners; Restaurants
Nellies In the Loop,Calgary,AB,5,2.500000,Restaurants; Breakfast & Brunch
Nello's Pizza,Scottsdale,AZ,79,3.500000,Restaurants; Italian; Pizza
Nellos Pizza,Phoenix,AZ,227,4.500000,Italian; Pizza; Sandwiches; Restaurants
Nem Delight,Calgary,AB,6,3.000000,Vietnamese; Restaurants
Nem Nuong Bistro,Las Vegas,NV,197,4.000000,Restaurants; Vietnamese
NEO COFFEE BAR,Toronto,ON,147,4.000000,Desserts; Food; Restaurants; Bakeries; Cafes; Coffee & Tea; Japanese
Neonopolis,Las Vegas,NV,37,2.500000,Restaurants; American (New); Shopping Centers; Arts & Entertainment; Flowers & Gifts; Shopping; Cinema
Neos,Montreal,QC,8,4.000000,Greek; Restaurants
Nepali Asian Restaurant,Pittsburgh,PA,10,5.000000,Himalayan/Nepalese; Restaurants; Indian
Neros,Las Vegas,NV,63,3.500000,Steakhouses; Restaurants; Seafood
Nespresso Boutique Bar,Toronto,ON,51,4.000000,Coffee & Tea; Restaurants; Cafes; French; Food
Nespresso Toronto Boutique,Toronto,ON,13,3.000000,Appliances; Home & Garden; Cafes; Coffee & Tea; Food; Restaurants; Shopping
Nest Restaurant & Lounge,Charlotte,NC,27,3.000000,Cocktail Bars; Event Planning & Services; Restaurants; American (New); Venues & Event Spaces; Nightlife; Breakfast & Brunch; Lounges; Bars
Nestle Toll House Cafe By Chip,Charlotte,NC,3,2.500000,Bakeries; Desserts; Cafes; Coffee & Tea; Food; Restaurants
netsui sushi,Calgary,AB,4,1.000000,Sushi Bars; Restaurants
Networks,Phoenix,AZ,140,3.000000,Restaurants; Breakfast & Brunch; Nightlife; American (Traditional); Bars; Burgers; Sandwiches; Sports Bars
Nevada Chicken Cafe,Las Vegas,NV,84,4.000000,Barbeque; Restaurants; Wraps; Chicken Shop; American (New); Salad; Sandwiches; American (Traditional)
Nevada Restaurant,Toronto,ON,5,1.500000,Italian; Restaurants
Nevada Taste Site,Las Vegas,NV,29,4.500000,Gastropubs; Nightlife; Beer Bar; Bars; Restaurants
Neveria Chayos,Phoenix,AZ,42,4.500000,Desserts; Food; Ice Cream & Frozen Yogurt; Specialty Food; Candy Stores; Restaurants; Juice Bars & Smoothies; Sandwiches
Neveria Paraiso,Phoenix,AZ,6,5.000000,Juice Bars & Smoothies; Food; Ice Cream & Frozen Yogurt; Restaurants; Comfort Food
New American Sandwich Co,Las Vegas,NV,49,3.500000,American (Traditional); American (New); Sandwiches; Restaurants
New Asian BBQ Tan Tung Ky,Las Vegas,NV,43,4.000000,Restaurants; Seafood; Dim Sum; Chinese
New Asian Kitchen,Phoenix,AZ,152,4.000000,Chinese; Restaurants
New Bamboo,Phoenix,AZ,51,2.500000,Nightlife; Cocktail Bars; Bars; Chinese; Restaurants; Seafood
New Bilan Restaurant,Toronto,ON,9,4.500000,Restaurants; Chinese; African
New Canada Hot-Dog,Montreal,QC,3,4.500000,Burgers; Restaurants; Hot Dogs
New Casa De La Pizza,Montreal,QC,3,1.500000,Restaurants; Pizza; Italian
New China,Phoenix,AZ,9,3.500000,Restaurants; Seafood; Buffets; Chinese
New China Buffet,Las Vegas,NV,15,1.500000,Buffets; Restaurants; Chinese
New China Gate,Scottsdale,AZ,155,3.500000,Restaurants; Chinese
New China Inn,Pittsburgh,PA,26,2.500000,Chinese; Restaurants
New Concept,Toronto,ON,5,4.000000,Japanese; Restaurants
New Da Fu Seafood Cuisine ,Toronto,ON,74,2.500000,Chinese; Restaurants; Dim Sum; Seafood
New Day Cafe,Las Vegas,NV,21,3.500000,Restaurants; Breakfast & Brunch; American (New)
New Dumpling And Sushi House,Pittsburgh,PA,77,3.500000,Chinese; Restaurants; Asian Fusion
New Dynasty,Montreal,QC,8,4.000000,Restaurants; Chinese
New Dynasty Bakery,Toronto,ON,5,2.000000,Food; Restaurants; Chinese; Bakeries
New Dynasty Buffet Restaurant,Calgary,AB,10,2.500000,Buffets; Restaurants; Asian Fusion; Chinese
New Dynasty Restaurant,Calgary,AB,20,2.500000,Restaurants; Imported Food; Chinese; Ethnic Food; Specialty Food; Food
New East Garden,Toronto,ON,13,3.000000,Chinese; Restaurants
New England Seafood,Charlotte,NC,12,3.500000,Seafood; Restaurants
New Frontier Hotel & Casino,Las Vegas,NV,11,3.500000,Event Planning & Services; Restaurants; Casinos; Arts & Entertainment; Hotels & Travel; Hotels
New Garden Restaurant,Phoenix,AZ,53,4.000000,Restaurants; Chinese
New Generation Grill Fusion,Toronto,ON,69,3.500000,Japanese; Restaurants; Korean
New Generation Sushi,Toronto,ON,227,3.500000,Sushi Bars; Restaurants; Japanese
New Granada,Las Vegas,NV,27,5.000000,Restaurants; Latin American; American (New); Colombian; Fast Food
New Grand China,Las Vegas,NV,131,3.500000,Restaurants; Chinese
New Great China Super Buffet,Phoenix,AZ,5,3.500000,Buffets; Restaurants
New Greatime Corp,Toronto,ON,7,2.500000,Restaurants; Chinese
New Haandi 2000,Toronto,ON,30,3.000000,Indian; Pakistani; Restaurants
New Harvard Inn Family Restaurant,Cleveland,OH,6,3.500000,Restaurants; Breakfast & Brunch
New Heights Grill,Cleveland,OH,46,4.000000,American (New); American (Traditional); Restaurants; Beer; Wine & Spirits; Food
New Ho King,Toronto,ON,154,2.500000,Restaurants; Chinese; Specialty Food; Ethnic Food; Food
New Hong Kong,Phoenix,AZ,65,3.500000,Chinese; Restaurants; Buffets
New India Bazaar,Phoenix,AZ,157,3.500000,Indian; Food; Specialty Food; Restaurants; Buffets; Grocery; Ethnic Food
New India Sweets & Restaurant,Mississauga,ON,32,3.500000,Pakistani; Middle Eastern; Restaurants; Indian
New Jackie Chen's Chinese Restaurant,Cleveland,OH,6,3.500000,Chinese; Restaurants
New King Wah Chinese Buffet,Phoenix,AZ,3,2.500000,Chinese; Restaurants; Buffets
New Korea Restaurant,Toronto,ON,8,3.500000,Fast Food; Food Court; Korean; Restaurants
New Kwality Refreshments,Toronto,ON,3,4.000000,Restaurants; Buffets; Food
New Lucky,Pittsburgh,PA,4,3.000000,Chinese; Restaurants
New May Hong Yuen BBQ,Toronto,ON,3,4.000000,Barbeque; Chinese; Restaurants
New Midway Restaurant,Mississauga,ON,5,4.000000,Restaurants; Diners; Greek; Breakfast & Brunch
New North China,Phoenix,AZ,45,3.500000,Restaurants; Cantonese; Chinese
New Northern Dumplings,Toronto,ON,62,3.500000,Restaurants; Chinese
New Orleans Seafood & Steakhouse,Toronto,ON,90,5.000000,Steakhouses; Cajun/Creole; Restaurants; Seafood
New Orleans Sno Ball,Phoenix,AZ,56,4.500000,Food; Shaved Ice; Ice Cream & Frozen Yogurt; American (New); Local Flavor; Desserts; Restaurants
New Regime Restaurant,Toronto,ON,3,2.500000,Restaurants; Chinese
New Saigon Gourmet,Toronto,ON,19,3.500000,Vietnamese; Food; Ethnic Food; Restaurants; Chinese; Specialty Food
New Seoul Restaurant,Mississauga,ON,44,3.500000,Korean; Sushi Bars; Restaurants
New Shanghai Restaurant,Las Vegas,NV,27,2.500000,Restaurants; Chinese
New Silver Dragon,Phoenix,AZ,28,3.500000,Restaurants; Chinese
New Sky Restaurant,Toronto,ON,95,3.500000,Restaurants; Food; Peruvian; Specialty Food; Chinese; Ethnic Food
New South Kitchen & Bar,Charlotte,NC,169,4.000000,Restaurants; Southern
New Spiceland Restaurant,Toronto,ON,6,2.500000,Indian; Sri Lankan; Restaurants
New Sun BBQ,Toronto,ON,15,2.500000,Restaurants; Chinese; Barbeque
New Sun Star Super Buffet,Phoenix,AZ,8,2.500000,Restaurants; Chinese; Buffets
New System BBQ,Montreal,QC,34,2.500000,Pizza; Restaurants; Seafood; Barbeque; American (New); Canadian (New)
New Tasty Chicken House,Toronto,ON,6,1.000000,Chicken Wings; Restaurants
New Thai Food,Toronto,ON,8,3.000000,Thai; Restaurants
New Thai Restaurant,Toronto,ON,24,4.000000,Thai; Restaurants
New Tokyo Food Market,Phoenix,AZ,60,4.500000,International Grocery; Food; Specialty Food; Japanese; Ethnic Food; Restaurants
New Town Family Restaurant,Toronto,ON,9,4.000000,Restaurants; Breakfast & Brunch; Diners
New Treasure,Toronto,ON,54,3.000000,Dim Sum; Restaurants; Asian Fusion; Chinese
New Wave Market,Scottsdale,AZ,14,4.500000,Breakfast & Brunch; Sandwiches; Restaurants; Food; American (Traditional); Specialty Food; Bakeries
New Way Gourmet,Pittsburgh,PA,9,4.500000,Mediterranean; Sandwiches; Delis; Restaurants; Pizza
New World Restaurant,Cleveland,OH,5,2.500000,Restaurants; American (New); Soul Food
New Wrap Order,Charlotte,NC,21,4.500000,Food Trucks; Wraps; Food; Street Vendors; Restaurants
New York 51 Pizzeria,Scottsdale,AZ,9,2.500000,Pizza; Italian; Restaurants
New York Bagel Bakery,Las Vegas,NV,77,3.500000,Restaurants; Bagels; Food; Coffee & Tea; Sandwiches
New York Bagel N Bakery,Las Vegas,NV,35,5.000000,Italian; Bakeries; Bagels; Restaurants; Delis; Food
New York Bagels 'N Bialys,Scottsdale,AZ,307,4.000000,Restaurants; Delis; Breakfast & Brunch; American (Traditional); Food; Bakeries; Bagels
New York Bagels N Bialys at SkySong,Scottsdale,AZ,65,4.000000,Breakfast & Brunch; Sandwiches; Restaurants; Bagels; Food; Delis
New York Cafe,Toronto,ON,41,3.500000,Burgers; Restaurants; Greek; Breakfast & Brunch; Pizza
New York Chicken,Toronto,ON,7,1.500000,Restaurants; Food; Chicken Wings; Fast Food
New York City Bar & Grill,Las Vegas,NV,7,3.500000,Nightlife; American (Traditional); Bars; Restaurants
New York Deli & Restaurant,Charlotte,NC,61,3.000000,Restaurants; Sandwiches; Delis
New York Fried Chicken,Toronto,ON,3,1.500000,Restaurants; Fast Food; Fish & Chips
New York Fries,Toronto,ON,4,4.500000,Fast Food; Hot Dogs; Restaurants
New York Hot Dogs,Las Vegas,NV,3,2.500000,Restaurants; Food; Hot Dogs
New York Italian Heroes & Italian Ice,Pittsburgh,PA,3,3.500000,Restaurants; Food; Shaved Ice; Sandwiches; Pretzels
New York Original,Pittsburgh,PA,4,4.000000,Restaurants; Shaved Ice; Hot Dogs; Food; Juice Bars & Smoothies
New York Pizza & Pasta,Las Vegas,NV,274,4.000000,Restaurants; Pizza; Italian
New York Pizza Department,Phoenix,AZ,8,3.000000,Pizza; Restaurants; Fast Food
New York Pizza Dept,Phoenix,AZ,77,3.000000,Pizza; Restaurants
New York Pizza Ribs & Wings,Las Vegas,NV,99,3.500000,Barbeque; Event Planning & Services; Food; Pizza; Restaurants; Food Delivery Services; Italian; Chicken Wings; Caterers
New York Pizzeria,Charlotte,NC,4,2.000000,Restaurants; Pasta Shops; Pizza; Sandwiches; Specialty Food; Food; Italian
New York Pretzel,Las Vegas,NV,50,3.500000,Comfort Food; Food; Hot Dogs; Bakeries; Restaurants; Pretzels
New York Subs & Burritos,Toronto,ON,76,4.000000,Sandwiches; Ethnic Food; Indian; Mexican; Specialty Food; Kebab; Food; Restaurants
New York's Best Italian Bistro,Scottsdale,AZ,225,4.500000,Beer; Wine & Spirits; Italian; Restaurants; Food; Pizza
New Zealand Cafe,Charlotte,NC,470,4.000000,Seafood; Sushi Bars; Asian Fusion; Restaurants
Newk's Eatery,Charlotte,NC,11,3.500000,Sandwiches; Caterers; Event Planning & Services; Restaurants; Soup; Pizza; Food
Newk's Eatery- Blakeney,Charlotte,NC,93,3.500000,Desserts; Pizza; Food; Caterers; Restaurants; Sandwiches; Event Planning & Services; Soup
Newk's Express Cafe,Charlotte,NC,108,3.500000,Restaurants; Sandwiches; Pizza
Newman & Marleys,Pittsburgh,PA,4,5.000000,Food; Hot Dogs; Restaurants; Local Flavor; Food Trucks
Newport Cafe,Las Vegas,NV,27,4.000000,Cheesesteaks; Pizza; Sandwiches; Restaurants; Salad; Cafes
Newtown,Montreal,QC,50,2.500000,Restaurants; Food; Comedy Clubs; Nightlife; Dance Clubs; Canadian (New); Shopping; Beer; Wine & Spirits; Lounges; Bars
Next Door Wine Bar & Tapas,Calgary,AB,13,4.000000,Bars; Restaurants; Mediterranean; Wine Bars; Tapas Bars; Nightlife
Next Level Lounge and Cafe,Phoenix,AZ,9,3.500000,Shopping; Nightlife; Pool & Billiards; Cafes; Hookah Bars; Middle Eastern; Restaurants; Bars; Lounges
Nextdoor Pub & Grill,Montreal,QC,41,4.000000,Pubs; Canadian (New); Bars; Restaurants; Beer; Wine & Spirits; Food; Nightlife
Nexus Cafe & Coffeehouse,Cleveland,OH,13,4.000000,Restaurants; Coffee & Tea; Food; American (New)
Nguyen Huong Food,Toronto,ON,167,4.000000,Restaurants; Vietnamese; Bakeries; Food
